iso3,year,gdp_usd,gdp_per_capita_usd,trade_openness,govt_revenue_pct_gdp,govt_expenditure_pct_gdp,rd_pct_gdp,gov_effectiveness
KNA,1998,383257331.40548,8710.78984057184,,,,,
KNA,1999,406595484.373262,9116.28627997718,,,,,
KNA,2000,421695769.843918,9319.65545093525,,22.3572232381488,25.9442256294838,,
KNA,2001,458643829.014199,10022.5919235637,,21.6069840756608,24.8161021744402,,
KNA,2002,481077373.669966,10453.6587064313,,23.5534559690508,21.0446127881259,,
KNA,2003,469869869.86987,10175.6295449989,,25.1098328835866,21.5019173412867,,
KNA,2004,506900000.0,10944.6183741768,,23.738483008556,21.0505395906856,,0.2202897
KNA,2005,547203703.703704,11783.7867154145,,22.6099222985549,22.1403261024062,,0.9774621
KNA,2006,644414814.814815,13837.8495311219,,22.6689335716585,20.4813205779576,,0.9751875
KNA,2007,689285185.185185,14757.9579751035,,23.2943296598194,20.3550105047097,,0.9786272
KNA,2008,777692592.592593,16604.9448615905,,25.8554512484701,25.5376522985851,,0.9813102
KNA,2009,774274074.074074,16503.4119292794,,25.6577597338487,26.0817364891368,,0.9906783
KNA,2010,778718518.518518,16622.9457908577,,24.1522831346847,25.2142646513265,,1.2694874
KNA,2011,836092592.592593,17832.4572919975,,28.7925740915635,26.3536290947751,,1.2681327
KNA,2012,824585185.185185,17532.0559008608,,28.9536449649206,24.5447767227517,,1.2684739
KNA,2013,874548148.148148,18580.1301949935,,34.4197232098692,23.7405136197317,,1.268855
KNA,2014,952111111.111111,20219.3954237956,,34.5894114443537,24.1926323569456,,0.4237531
KNA,2015,957222222.222222,20328.8003530109,,34.3048945637454,24.7161926871735,,0.7651163
KNA,2016,1006818518.51852,21387.5415511103,,28.1318859186068,25.8452551307566,,0.7661041
KNA,2017,1056977777.77778,22464.9899633959,,26.299301993104,22.9249011857708,,0.7664249
KNA,2018,1076548148.14815,22901.3816403197,,,,,0.7681859
KNA,2019,1107855555.55556,23595.4923231291,,,,,0.7699023
KNA,2020,883922222.222222,18859.0190361046,,28.4590147448871,26.7494626224027,,0.7650002
KNA,2021,858622222.222222,18361.1449697886,,,,,0.4237045
KNA,2022,981429629.62963,21011.5744209816,,,,,0.691453
KNA,2023,1055651851.85185,22576.9248439166,,,,,0.6926238
KNA,2024,1122388888.88889,23960.6534357084,,,,,0.6913852
KOR,1960,3973069306.93069,158.844150776359,14.5534290271132,,,,
KOR,1961,2427244760.66918,94.2045938667769,17.9267084846484,,,,
KOR,1962,2826923076.92308,106.623915747203,19.4013605442177,,,,
KOR,1963,4007692307.69231,147.00790480127,18.5220729366603,,,,
KOR,1964,3476789681.58031,124.24136735879,17.2562205783457,,,,
KOR,1965,3141131708.31319,109.429276511316,21.3193116634799,,,,
KOR,1966,3957064541.39218,134.431383763277,26.4692185899227,,,,
KOR,1967,4895076717.9993,162.459907730169,28.5606403866485,,,,
KOR,1968,6167109472.42856,199.982134957643,32.524471015767,,,,
KOR,1969,7743940188.95006,245.494385222026,32.7851221151692,,,,
KOR,1970,9085001793.55852,281.785631415674,32.2464024952151,,,,
KOR,1971,10005257131.3347,304.271118680953,35.2949644430369,,,,
KOR,1972,10990490569.7259,328.021411521648,37.5350269794586,12.7370834394757,15.3076584608972,,
KOR,1973,14067523813.0386,412.499262547237,50.8155762572724,11.7607167077132,11.1539422493486,,
KOR,1974,19860929976.698,572.488691764846,54.5560922172982,12.610167803615,12.1620275855201,,
KOR,1975,22126033057.8512,627.142244323246,53.0413670744234,14.352413857503,13.6240545335699,,
KOR,1976,30371074380.1653,847.205737881176,52.9647065226265,15.7283191379357,14.3405262728237,,
KOR,1977,39064462809.9174,1072.85188247153,52.968181433528,15.5390539053905,13.4075907590759,,
KOR,1978,52824793388.4297,1428.88714989064,53.2506492693764,15.9735911636785,13.380424919428,,
KOR,1979,68083884297.5207,1813.9142168105,53.5162627531667,16.3143424191111,14.4055400787798,,
KOR,1980,66547970350.6151,1745.57662116658,64.2288872286844,16.668563257915,14.7513568873474,,
KOR,1981,74287368087.3467,1918.41779613494,65.7321937547191,16.8683462537407,14.6090868480663,,
KOR,1982,79921300446.6517,2032.25817758667,58.9510039500798,16.9007961772538,15.603499620053,,
KOR,1983,89621208322.3386,2245.56009425258,56.6061835206801,16.4232238020238,13.8730069688666,,
KOR,1984,99749645088.5994,2468.68667303898,55.9989452185313,15.5617582012991,13.3924906524968,,
KOR,1985,103764281280.89,2542.88419005153,51.3271375876469,15.217608028623,13.5615937614232,,
KOR,1986,119965960795.24,2910.82908054352,58.4215727531928,14.8669670763018,12.8971246731509,,
KOR,1987,152240393645.506,3657.71773432329,61.1109336570096,14.7810393841633,12.2999648640879,,
KOR,1988,205477530605.222,4888.68509195605,56.9328870268389,15.0086194106066,11.8695704532859,,
KOR,1989,254236243100.439,5989.2109474999,51.3278198378053,14.9389250909738,12.7322381323942,,
KOR,1990,292064221388.988,6812.9019416767,49.1903734944072,15.1572763343889,12.8647213570919,,
KOR,1991,340851946803.812,7872.65052449111,48.2898598963294,14.3812191231649,12.7857951256356,,
KOR,1992,366921291824.719,8387.16308258471,47.2068242485094,14.9666209789643,13.0024919930149,,
KOR,1993,405705302846.447,9179.96872485152,45.4216180794097,15.3027288991358,12.6971531820574,,
KOR,1994,479181794216.859,10733.9888860657,47.7418242135125,15.5131240120043,12.7595932016023,,
KOR,1995,586286469400.665,13001.7205867019,51.3967337856387,15.6709468270988,12.612036035526,,
KOR,1996,631196863758.281,13864.9376534518,51.6134521171463,16.3403236593691,12.80859541476,2.14233,0.6958007
KOR,1997,589202526424.141,12821.6893313675,55.894947743273,16.1890590934555,12.6202939507798,2.17409,
KOR,1998,397297216492.19,8583.43557499234,66.3289851108207,17.1249434927438,14.737605895541,2.03608,0.3167817
KOR,1999,515697079289.011,11062.5019301357,57.8948578896383,17.2910865052287,14.3224824665009,1.9446,
KOR,2000,597487173479.109,12710.2995795579,64.0588155729056,19.9261126368626,14.8420444714374,2.0494,0.6589077
KOR,2001,567564806235.441,11981.4828218758,60.4277386641693,19.3611814613187,15.7579280631387,2.19872,
KOR,2002,650014391470.21,13642.9424537101,56.6688767960273,19.1145592599543,14.8987452925105,2.13042,1.0191571
KOR,2003,728516494684.269,15211.5483770422,59.4242945541732,19.3772907507407,16.6883778403351,2.19657,0.9613302
KOR,2004,823251107638.814,17121.6301633201,67.9270638751076,18.5865674223577,16.5416135981757,2.35292,0.8638735
KOR,2005,971740329983.878,20167.0474902506,66.1695148242697,18.9457638376347,17.1439208461221,2.42725,1.0210353
KOR,2006,1095175538508.19,22609.7059431449,68.3749509402263,19.7084682716194,17.8411366107175,2.61516,0.9280549
KOR,2007,1220911904593.06,25078.4853957105,71.3239614988013,20.8019087537845,17.308223332196,2.75895,1.146123
KOR,2008,1091580692542.34,22252.3125108061,92.0833544961819,20.4999234812355,17.5748354763436,2.86774,0.9389247
KOR,2009,983065242417.36,19937.3029137734,83.1246099057162,19.5551440528429,18.5341085359906,3.02145,1.025545
KOR,2010,1192830015737.68,24071.2620526362,88.0278677123124,19.2669365886743,16.900693184189,3.17913,1.2722652
KOR,2011,1307103477219.1,26175.2398553363,101.68061646213,19.840430558129,17.3891183173319,3.44409,1.323113
KOR,2012,1335343586437.67,26600.5477433903,101.51727207905,25.5086081431188,23.5764674888735,3.6852,1.3333071
KOR,2013,1434669686501.84,28449.3591104972,94.1675235855873,24.9494763702353,22.9599101988862,3.77487,1.2238913
KOR,2014,1556252422020.44,30667.0912467447,86.9342577972039,23.8361453515722,22.5297498815254,3.88983,1.1863908
KOR,2015,1539212301135.55,30171.7906545222,75.3881774564907,23.6343458597577,22.3727539773343,3.78907,1.1983681
KOR,2016,1579150518945.44,30832.0628072516,69.8997221316919,24.4609578600766,22.3216832639303,3.78638,1.186349
KOR,2017,1710196756713.17,33296.9845439195,73.1921408264016,24.8507535910186,22.7421323345571,4.07341,1.1827271
KOR,2018,1824251454306.83,35363.9508228687,74.7075162140824,25.9611385420606,23.5674300593436,4.27155,1.3865026
KOR,2019,1751045752054.63,33826.9443301597,71.4470632403511,26.2939664582305,25.9471764437754,4.36379,1.6276354
KOR,2020,1744070276373.34,33645.7719545073,65.544957860621,26.3065329311566,28.0256629437299,4.5214,1.5914906
KOR,2021,1942313560965.9,37518.4635305697,75.3063047610912,28.0245804485222,28.5464738099917,4.59673,1.6261842
KOR,2022,1799363116866.52,34822.4048404971,90.5851475278549,29.7729228756878,31.2975333759802,4.84753,1.4844938
KOR,2023,1844800934391.54,35674.095995632,82.2580090716629,27.3522982777032,28.3225119832631,4.94352,1.4955907
KOR,2024,1875388209406.8,36238.639908315,84.6424951192038,,,,1.4867237
KWT,1962,1828107502.79955,4748.39284354226,,,,,
KWT,1963,1900895856.66293,4444.5230858112,,,,,
KWT,1964,2071668533.03471,4378.78429775998,,,,,
KWT,1965,2097199161.12034,4023.99037772478,,,,,
KWT,1966,2391199043.52038,4176.11038180964,,,,,
KWT,1967,2441599023.36039,3887.34562038245,,,,,
KWT,1968,2662798934.88043,3871.94559219275,,,,,
KWT,1969,2769198892.32044,3694.96497750415,,,,,
KWT,1970,2873638850.54446,3551.58710706336,,,,,
KWT,1971,3880392195.40688,4485.60842678202,,,,,
KWT,1972,4450537925.33189,4835.69104574325,,41.5300546448087,20.6967213114754,,
KWT,1973,5408804607.3129,5532.43234039128,,43.2641356523907,22.9412131413254,,
KWT,1974,13006948296.2705,12526.6031710726,,71.4398130458907,19.407291356079,,
KWT,1975,12022811620.7867,10881.7216440289,,,,,
KWT,1976,13132252801.9372,11141.1981409668,,,,,
KWT,1977,14137406740.5065,11237.7967179507,,73.7787852348929,24.4119165598224,,
KWT,1978,15503557496.1916,11567.0653748784,,71.4067959571325,24.5057805501489,,
KWT,1979,24749063922.4796,17385.8942886966,,53.2617928378547,16.3308873455624,,
KWT,1980,28638868355.9196,19031.9051902,,89.3424599058917,18.8606118366978,,
KWT,1981,25058020338.2535,15825.191918191,,90.7269005489164,24.2778200269741,,
KWT,1982,21577153356.4192,12978.8949980867,,68.7668035596093,30.8259430750589,,
KWT,1983,20871081080.1538,11965.3390511088,,68.1357904715787,35.5226642241452,,
KWT,1984,21700082752.9369,11918.6168925905,,67.8333346485965,31.7842288555379,,
KWT,1985,21445970613.7595,11321.663553949,,58.8222526101018,33.4576755752767,,
KWT,1986,17903989745.178,9076.70885221848,,91.1814979055837,38.6137498508258,,
KWT,1987,22368704133.6668,10895.6500280404,,,30.5775554774878,,
KWT,1988,20690322152.8945,9692.34754600725,,,39.5447938672624,,
KWT,1989,24313855653.3993,10964.6929080372,,,34.7477905403186,,
KWT,1990,18427777777.7778,10937.5415268808,,58.7126921917395,48.0479348809165,,
KWT,1991,11009993703.1474,8147.10807329839,,8.37114219346739,210.205131644358,,
KWT,1992,19858555214.7239,12146.19505586,,10.0403327891473,92.250920925926,,
KWT,1993,23941391390.7285,14317.7209419057,,31.3541614772786,55.1567692860111,,
KWT,1994,24848483838.3838,14929.7441110335,,34.4850962527817,52.1680238008682,,
KWT,1995,27186980646.5448,16168.165602374,,36.8010451201025,46.4141781387495,,
KWT,1996,31492373308.7516,18201.0958607918,,35.3692293007816,41.774930799334,,-0.002761
KWT,1997,30350190704.4361,16977.3895620399,,45.4994732097277,38.178717672999,0.20538,
KWT,1998,25943705784.2996,14066.9509572183,,43.7614620881553,46.5060393347246,0.25796,-0.3071658
KWT,1999,30122365849.2518,15853.6264423466,,,,0.19763,
KWT,2000,37718743480.0751,19296.3471698729,,,,0.12542,-0.3057124
KWT,2001,34889559869.8326,17374.2318664227,,,43.5046728971963,0.17884,
KWT,2002,38135788413.8276,18512.7523035862,,,41.4150129421915,0.18001,-0.0322085
KWT,2003,47874582231.588,22690.655175144,,,37.7859706179208,0.14347,0.1578868
KWT,2004,59439090600.6108,27552.2827399787,,,35.2749090867572,0.1301,0.1276102
KWT,2005,80798630136.9863,36122.6142741227,,,28.5124527406202,0.10083,0.0907877
KWT,2006,101557330723.423,42946.6374104066,,,34.5543697721373,0.08479,-0.0339183
KWT,2007,114634043361.692,45709.4132876371,,,,0.08585,-0.0808076
KWT,2008,147379737229.753,55585.1889344442,,,,0.08551,-0.0990446
KWT,2009,105968691905.415,37907.1001320042,,,,0.11213,0.1063085
KWT,2010,115416245241.742,39212.252220155,,,,0.1014,0.1289714
KWT,2011,154039231245.856,49169.6063813095,,,,0.09898,0.0334503
KWT,2012,174047662680.041,52155.2225833921,,,,0.09721,0.0282044
KWT,2013,174168116534.844,49651.0439275077,,,,0.30153,0.016508
KWT,2014,162650450684.725,44368.7813457751,,,,0.42705,0.1409051
KWT,2015,114585555688.511,29882.2126495698,,,,0.0966,0.237773
KWT,2016,109406674124.652,27323.6890735517,,,,0.07985,-0.0028171
KWT,2017,120687539805.505,29047.6536135703,,,,0.0804,-0.0073085
KWT,2018,138646316350.727,32067.9623756889,,,,0.06329,0.1281525
KWT,2019,140856394860.529,31707.8737443551,,,,0.18512,-0.112275699999999
KWT,2020,111045470605.715,25236.0755848941,,,,0.17805,-0.11216
KWT,2021,148350671489.144,34018.6342592913,,,,,0.0296612
KWT,2022,183502046693.878,39981.7691035833,,,,0.0801,0.3336204
KWT,2023,165384407116.233,34075.849012909,,,,0.09547,0.3091212
KWT,2024,160227273053.334,32717.7186631255,,,,0.08954,0.3278963
LIE,1970,90099360.8433666,4262.03220640334,,,,,
LIE,1971,104889795.333846,4856.0090432336,,,,,
LIE,1972,124940289.32382,5645.23266418851,,,,,
LIE,1973,165928881.55552,7282.37355960148,,,,,
LIE,1974,193980464.882101,8271.73531542796,,,,,
LIE,1975,246389101.853613,10332.5128681378,,,,,
LIE,1976,272489300.467827,11326.3488431219,,,,,
LIE,1977,303493119.480763,12416.8693020523,,,,,
LIE,1978,436912067.784287,17456.9309487089,,,,,
LIE,1979,503173104.391887,19674.4126839447,,,,,
LIE,1980,534699362.896161,20958.7395302666,,,,,
LIE,1981,511647750.124475,19929.4102802351,,,,,
LIE,1982,522096760.291094,19885.6126562976,,,,,
LIE,1983,524023624.89055,19814.8538489961,,,,,
LIE,1984,502620991.852944,18898.3678693391,,,,,
LIE,1985,529073612.453579,19684.2626852288,,,,,
LIE,1986,779357802.50006,28612.8865004795,,,,,
LIE,1987,1052848995.97101,38206.2269467289,,,,,
LIE,1988,1161757671.01756,41568.5441182755,,,,,
LIE,1989,1119983801.21338,39551.6404002324,,,,,
LIE,1990,1421509216.37424,49457.5609343203,,,,,
LIE,1991,1484160302.14952,50811.7464531317,,,,,
LIE,1992,1631177029.45063,55057.1110625654,,,,,
LIE,1993,1673085244.6879,55604.5479972049,,,,,
LIE,1994,1948129622.75132,63935.9902445462,,,,,
LIE,1995,2428525060.69927,78909.7043377718,,,,,
LIE,1996,2504012993.42238,80688.7182490376,,,,,1.2755211
LIE,1997,2298389802.88883,73590.8620289713,,,,,
LIE,1998,2479699106.02264,78302.9905905848,,,,,1.2663936
LIE,1999,2664105901.18863,82682.284882177,,,,,
LIE,2000,2483889858.32312,76087.911114202,,,,,1.2695506
LIE,2001,2491800558.77674,75067.8001680043,,,,,
LIE,2002,2688618747.38148,79795.1785891101,,,,,1.2698018
LIE,2003,3070803051.42164,90108.3673647008,,,,,1.2569496
LIE,2004,3454373797.74442,100280.831356705,,,,,1.3540817
LIE,2005,3659319116.88057,105295.057027611,,,,,1.2500659
LIE,2006,4000102086.14635,114167.939211301,,,,,1.7634272
LIE,2007,4601429897.21468,130492.595349517,,,,,1.7678826
LIE,2008,5081479840.08716,143249.227302093,,,,,1.7713578
LIE,2009,4504375348.07038,126024.714567466,,,,,1.7129995
LIE,2010,5082337238.44718,141089.812849014,,,,,1.7144028
LIE,2011,5739706004.89616,158066.369379163,,,,,1.7135772
LIE,2012,5456102482.28614,148842.035144342,,,,,1.7137852
LIE,2013,6391708310.67727,172823.607794648,,,,,1.7140174
LIE,2014,6657526979.72277,178735.153020908,,,,,1.7234083
LIE,2015,6268515276.17441,167187.15730982,,,,,1.7216767
LIE,2016,6237302033.50132,165375.491396259,,,,,1.7222786
LIE,2017,6474308717.85289,170547.092298954,,,,,1.7224741
LIE,2018,6692620691.84146,174988.775083446,,,,,1.7235472
LIE,2019,6436467007.11932,166907.839305016,,,,5.86833,1.7245932
LIE,2020,6405870210.32293,164671.093553454,,,,,1.7216059
LIE,2021,7912602342.18895,201944.830335076,,,,,1.5136251
LIE,2022,7426856242.7736,188055.003235348,,,,,1.5173885
LIE,2023,8239379403.22096,206780.590353385,,,,6.00984,1.6939974
LIE,2024,,,,,,,1.6931644
LTU,1991,,,,28.6883202829606,21.339135205859,,
LTU,1993,,,,20.0247345989734,17.051084634276,,
LTU,1994,,,,21.0875983418157,20.8392167359051,,
LTU,1995,7921210339.58439,2182.69156931505,84.5445654964236,31.7687861981804,32.5698842912342,,
LTU,1996,8430207164.43677,2340.67545970008,92.813796697758,30.8650223547174,33.8773928353297,0.48892,-0.0205655
LTU,1997,10168271903.3233,2844.16286797492,99.6494889661181,37.0935580927684,48.8550751052021,0.53405,
LTU,1998,11289161847.2162,3180.64498555255,89.3653045985264,36.6311289357934,40.6751725389789,0.54142,-0.0694747
LTU,1999,11022095813.552,3127.51176667183,74.5847357424933,36.3698359899814,37.9972023082601,0.49976,
LTU,2000,11550695727.2335,3300.63634928559,83.1914942748116,34.8870203529789,37.4674522199748,0.58422,-0.0691171
LTU,2001,12260761329.3051,3532.52787363242,93.4871373685836,31.7035400784506,35.0300462711731,0.66634,
LTU,2002,14282292664.6004,4148.13091485015,100.332229474818,31.7853908072788,33.1650769477528,0.65651,0.5321923
LTU,2003,18809197969.5431,5507.47434187652,98.0914043206711,31.3763279824814,31.8339169241579,0.66316,0.7480841
LTU,2004,22743164431.1972,6734.57487061946,104.072070698543,30.502715150652,31.6494542941449,0.74758,0.5898262
LTU,2005,26105207115.3129,7857.03148786492,117.449691165186,31.3871511146301,31.0555010641392,0.74799,0.6552222
LTU,2006,30116192746.8942,9210.10118229413,124.613633047292,31.7655373670071,31.0409417759317,0.79381,0.549991
LTU,2007,39729151614.6689,12295.1212779366,116.295810328172,31.5054068903341,31.3207961517203,0.80111,0.4643619
LTU,2008,47831254207.5223,14955.5345462921,126.759707831841,32.244191309171,34.4453291695499,0.78876,0.295576
LTU,2009,37494380038.9213,11854.3711053096,105.040251236614,32.1275096477252,41.6913560616276,0.82848,0.5365352
LTU,2010,36638128534.0643,11829.122609457,131.626507396009,30.710214791121,40.1309540962991,0.79379,0.5772759
LTU,2011,43186501862.7907,14261.8433787325,149.645306927215,29.2193147221872,36.8394354331654,0.90998,0.5794635
LTU,2012,42709372066.8627,14288.1853493139,156.638925650513,29.1903555642825,34.1253096267013,0.8976,0.7054268
LTU,2013,46303660422.0434,15636.5252586048,156.626637927418,29.0714920877936,33.065868762446,0.95322,0.7087016
LTU,2014,48306546656.9281,16446.1647181663,143.290115780694,29.5673217746633,32.7568188511499,1.03495,0.7945609
LTU,2015,41540954817.2039,14269.8039878287,138.195575009601,30.8685352528266,32.6692487755442,1.04077,0.8794501
LTU,2016,42970749245.0336,14934.2702840428,134.690449650877,31.7748038314408,32.6841126186918,0.84391,0.8452214
LTU,2017,47756764508.446,16800.1510246099,144.918393101325,31.2005679256061,31.072121854115,0.8963,0.7582409
LTU,2018,54261795148.5372,19247.2315367967,147.202132525221,31.5539038602942,31.6775234640563,0.92781,0.86117
LTU,2019,55122066225.796,19608.7943945553,148.374996011818,31.9379467182196,32.3841356342817,0.98701,0.8510012
LTU,2020,57412038533.2718,20428.6478157394,135.796565563519,32.796635612808,38.9088887136828,1.12379,0.9591268
LTU,2021,67037321008.9679,23870.4594851722,154.80672767597,33.4673837680966,35.1889889533921,1.10044,0.9787009
LTU,2022,71033884499.7824,25085.784063499,175.651612151093,33.1888607274275,34.0464636044902,1.05289,0.9431482
LTU,2023,79789877416.1681,27786.0057829276,149.041909014608,34.1174044878476,34.1003296593768,1.04977,0.9448653
LTU,2024,84869215513.3648,29384.0189598663,143.04839086338,35.3361527690021,,,1.2014922
LUX,1960,709941874.044355,2261.17741836594,,,,,
LUX,1961,710163719.406917,2241.36003221423,,,,,
LUX,1962,747846862.209673,2331.55685801925,,,,,
LUX,1963,797902154.238122,2461.90112384487,,,,,
LUX,1964,910877686.268584,2779.18439746326,,,,,
LUX,1965,929477284.788002,2803.85304611765,,,,,
LUX,1966,976717015.461454,2925.22204723477,,,,,
LUX,1967,983052314.930267,2934.52832111007,,,,,
LUX,1968,1075561622.81321,3202.50594852825,,,,,
LUX,1969,1245432991.34271,3690.17182620062,,,,,
LUX,1970,1457768455.02219,4298.03389742102,160.837985858684,,,,
LUX,1971,1518773421.37846,4435.39800823681,168.222015941356,,,,
LUX,1972,1901697369.62698,5486.72062789089,155.730039683037,26.7457709135895,23.0075515367805,,
LUX,1973,2609875802.11136,7447.21301786664,162.099956298663,26.9052627969918,22.0263553008659,,
LUX,1974,3183637116.81856,8966.72895879047,180.066067687663,27.5551040135921,21.5894413320038,,
LUX,1975,3123333333.33333,8701.30473139249,176.085523554868,33.3726243016598,29.751997081871,,
LUX,1976,3423586206.89655,9490.6903118849,166.200693938295,33.7765758373194,30.2772553936205,,
LUX,1977,3789321328.08104,10486.3357891095,165.371930479041,37.1176304791256,33.0187284542644,,
LUX,1978,4718539771.99949,13034.3882079614,161.877552416496,37.7166840125765,31.8594541801923,,
LUX,1979,5516982663.73143,15204.3308191994,173.319661634175,35.8825692104547,32.7648455921791,,
LUX,1980,6019805490.41247,16531.1148988397,173.118713988886,37.6280606228298,33.3271752250907,,
LUX,1981,5053665797.47936,13837.1299814617,171.50634841942,38.3570877138759,35.1141199105782,,
LUX,1982,4602316793.21914,12590.9767956204,174.936384718213,37.6811108307949,35.6998968605158,,
LUX,1983,4524217751.47929,12374.0304234408,175.628107754437,38.9703789429402,35.528497644826,,
LUX,1984,4438435492.87908,12126.9391987909,195.350646429518,37.6358535263419,33.5296490622669,,
LUX,1985,4577211767.10374,12481.9658448559,206.570105257408,38.4770073145946,32.0327745743983,,
LUX,1986,6685595087.59256,18149.8692500239,188.533175897006,36.6270706314113,30.7659223522763,,
LUX,1987,8320902215.01891,22443.4314633012,187.430961843242,36.6036706802362,32.0275680491134,,
LUX,1988,9418167855.18376,25219.3542781732,188.920574606333,34.8387215997393,30.8506108642609,,
LUX,1989,10037674037.674,26618.0695774968,191.011810541775,34.2565247145281,28.0741034909641,,
LUX,1990,12778792853.6939,33465.478207919,187.811167101457,34.7539586412691,30.1789371472223,,
LUX,1991,13834219728.293,35747.3377992066,188.663907871345,34.9042145079007,30.2277398465596,,
LUX,1992,15518702634.8808,39570.8615665986,182.54727407881,36.9270660894547,32.8622508045052,,
LUX,1993,15925521222.0149,40066.7242518773,181.402666783426,36.5761882864761,32.3286262530987,,
LUX,1994,17701798890.7644,43933.235442736,185.786247148865,36.7715311049844,32.4862889650551,,
LUX,1995,20853093869.7318,51032.349635318,189.544445888796,40.8926941611572,37.6315574829812,,
LUX,1996,20895314657.9805,50444.3591236175,195.63690664815,40.7488510741993,37.7274671054478,,1.8145116
LUX,1997,19563836265.2233,46641.6408754876,212.088757931917,40.8518428216616,37.527380209243,,
LUX,1998,20150053345.1878,47445.3810812051,236.570014987575,41.5356269570743,37.1402697851825,,1.8414119
LUX,1999,21899317598.8414,50872.4492684624,239.922499577691,40.3232148089726,35.7148533813347,,
LUX,2000,21230182989.3036,48659.5988753233,272.412326845348,40.5671976283679,34.1171051439207,1.58314,1.9764288
LUX,2001,21387533703.2327,48440.1420151355,270.765630443257,40.7756836725665,35.249163009091,,
LUX,2002,23649833332.1655,53005.7339209179,250.689198161424,40.6019744678102,36.6812063478711,,2.217132
LUX,2003,29667268248.1305,65689.3214536911,244.977946060528,40.4476261688828,38.2197785077809,1.6235,2.0282325
LUX,2004,35064843792.8993,76544.9170868473,265.226884855637,39.6039012838413,38.7992367482131,1.58819,1.9125262
LUX,2005,37672280120.4794,80988.1376230858,284.077476869478,40.6443898491284,38.1755303476578,1.55873,1.7422656
LUX,2006,42910146296.0646,90788.8004876145,305.879547488526,38.840144906905,35.7178490913472,1.64886,1.8449016
LUX,2007,51587401415.7872,107475.320297978,307.485020085196,39.1812603098201,33.9888793613862,1.57165,1.8128865
LUX,2008,58844277701.5258,120422.137934157,292.21348078343,38.6829782352762,34.6285196495168,1.54663,1.8311499
LUX,2009,54467289897.5582,109419.746953106,263.532701541684,39.8035704467902,38.6720324373854,1.58839,1.9030234
LUX,2010,56213985987.4168,110885.991378721,293.671876906939,39.0847260605836,37.5877794617632,1.42373,1.8503746
LUX,2011,61696281326.2453,119025.057203467,308.714453874162,39.4675362256192,37.7583197126326,1.42453,1.9488475
LUX,2012,59776383527.3602,112584.676270958,311.786835204686,39.7868058878949,38.6174033671065,1.20664,1.9034421
LUX,2013,65203276466.9763,120000.140729859,320.533506316768,39.7908164397026,38.5515245916909,1.23381,1.8352325
LUX,2014,68804811897.6445,123678.702143275,333.42885319668,39.7195943366728,37.7373163017542,1.217,1.8322174
LUX,2015,60071584216.1375,105462.012584423,351.13197436149,39.4391768034105,37.2151192531445,1.25226,1.8995712
LUX,2016,62216885435.9488,106899.293549552,348.437409376889,39.5213156943946,36.8348917454341,1.2669,1.8926746
LUX,2017,65712180342.9836,110193.213797228,353.793991980303,39.9305046500542,37.758533855547,1.23898,1.9443969
LUX,2018,71085623495.1145,116926.759593905,361.865445198667,42.4344624173931,38.8273820155222,1.17039,1.9421635
LUX,2019,69872035113.6469,112696.649059674,382.66078058442,42.584457621826,39.4793914222263,1.18209,1.9821714
LUX,2020,73670782100.3909,116860.02817236,375.581396376432,41.1521013092232,42.9034537011063,1.09627,1.9824291
LUX,2021,86386759695.1653,134965.815442152,397.506180867971,40.8986937328253,39.0091777601048,1.03153,1.9512038
LUX,2022,80801680397.0139,123719.658915996,412.177169924175,41.979275834294,40.8988847365143,1.0653,1.9655271
